LoadId,OMarket,Equipment,Dt,Cust,HazMat,LeadDays,PickDOW,DMarket,DZip,Distance,DLon,DLat,COGS
59035553,IL_CHI,V,2024-07-19,0279882b268b4a86bdb7c7eb371aba9c,0,4,Weekday,PA_HAR,17340,653,-77.11,39.75,1490
59035818,IL_CHI,V,2024-07-22,da2557e9ebb24247a0995f1ff1f2f080,0,3,Weekday,IL_CHI,60104,15,-87.88,41.88,274
59036217,IL_CHI,V,2024-07-22,9e0909bf580841d4b1f18570499c60a1,0,3,Weekday,IN_IND,46033,185,-86.09,39.98,550
59060680,IL_CHI,V,2024-07-22,c735543f922244afaed42eb3271c1060,0,2,Weekday,TN_MEM,38301,497,-88.83,35.61,900
59060881,IL_CHI,V,2024-07-22,48b1668ee7da4594abc274b9df4f3b13,0,1,Weekday,IL_JOL,60411,25,-87.61,41.51,275
59060922,IL_CHI,V,2024-07-22,dfa85feef5254401b5a2789da9e02ede,0,2,Weekday,OH_COL,45377,314,-84.21,39.89,825
59061414,IL_CHI,V,2024-07-22,be6d56babee64dda8dffdb77cb748bc7,0,0,Weekday,WI_MAD,53718,118,-89.28,43.1,500
59062530,IL_CHI,V,2024-07-22,1e041e3276b142279b9890d4f3e3e21d,0,1,Weekday,LA_NEW,70570,1012,-92.1,30.53,1850
59062596,IL_CHI,V,2024-07-22,accc331daa10487895a1a7114c172556,0,3,Weekday,IL_JOL,60446,44,-88.11,41.63,325
58442428,IL_CHI,V,2024-06-03,1725b1761ab74af7b28d846a956f81ab,0,2,Weekday,ND_BIS,58572,815,-100.34,46.87,1550
58442492,IL_CHI,V,2024-06-03,1725b1761ab74af7b28d846a956f81ab,0,4,Weekday,MO_STL,63080,366,-91.09,38.19,800
58442932,IL_CHI,V,2024-06-03,df78bae1bbc743b4beae7ae9f5743bec,0,1,Weekday,CA_LAX,91355,2001,-118.56,34.41,2100
58443299,IL_CHI,V,2024-06-03,12e0c67c79b34a409c9454c69cab511e,0,0,Weekday,IA_DUB,50616,294,-92.67,43.07,750
58452440,IL_CHI,V,2024-06-04,626b158178f145d18cd3da68bd566f6a,0,1,Weekday,MA_BOS,01434,1022,-71.61,42.54,2250
58452465,IL_CHI,V,2024-06-13,0b85a791d7754db49995f478785941f4,0,14,Weekday,UT_SLC,84104,1406,-111.95,40.75,2700
58452512,IL_CHI,V,2024-06-03,c6508a7512984516bdeddb1f4273bdb9,0,3,Weekday,CA_LAX,91311,2040,-118.6,34.26,2800
58452604,IL_CHI,V,2024-06-03,923cbeec63c342f987826b4963d826c5,0,4,Weekday,NY_BRN,11735,883,-73.43,40.73,2400
58452632,IL_CHI,V,2024-06-06,923cbeec63c342f987826b4963d826c5,0,7,Weekday,NY_BRN,11735,883,-73.43,40.73,2400
58452656,IL_CHI,V,2024-06-06,923cbeec63c342f987826b4963d826c5,0,4,Weekday,NY_BRN,11735,883,-73.43,40.73,2200
58452704,IL_CHI,V,2024-06-05,923cbeec63c342f987826b4963d826c5,0,2,Weekday,MN_DUL,54568,304,-89.68,45.93,750
58452730,IL_CHI,V,2024-06-06,923cbeec63c342f987826b4963d826c5,0,8,Weekday,NY_BRN,11735,883,-73.43,40.73,2400
58452840,IL_CHI,V,2024-06-07,923cbeec63c342f987826b4963d826c5,0,9,Weekday,NY_BRN,11735,883,-73.43,40.73,2400
58452863,IL_CHI,V,2024-06-06,923cbeec63c342f987826b4963d826c5,0,9,Weekday,NY_BRN,11735,883,-73.43,40.73,2200
58453016,IL_CHI,V,2024-06-03,ba437c5fd9dd4eddbb7e6e3aa27adf7a,0,0,Weekday,NY_BUF,14206,556,-78.81,42.88,1300
58453095,IL_CHI,V,2024-06-03,ba437c5fd9dd4eddbb7e6e3aa27adf7a,0,0,Weekday,NY_BUF,14206,556,-78.81,42.88,1300
58453187,IL_CHI,V,2024-06-03,dfa85feef5254401b5a2789da9e02ede,0,2,Weekday,IN_IND,46118,204,-86.51,39.66,750
58453227,IL_CHI,V,2024-06-04,dfa85feef5254401b5a2789da9e02ede,0,2,Weekday,OH_COL,45377,314,-84.21,39.89,825
58453275,IL_CHI,V,2024-06-03,ba437c5fd9dd4eddbb7e6e3aa27adf7a,0,0,Weekday,NY_BUF,14206,556,-78.81,42.88,1500
58453307,IL_CHI,V,2024-06-03,ba437c5fd9dd4eddbb7e6e3aa27adf7a,0,0,Weekday,NY_BUF,14206,556,-78.81,42.88,1500
58594312,IL_CHI,V,2024-06-20,5780d0e0cf4f4de6960d6a5b6d6479cd,0,7,Weekday,OH_CIN,45041,270,-84.71,39.21,900
58594315,IL_CHI,V,2024-06-18,e742f5377c86427d86870d434f2f171f,0,1,Weekday,OH_COL,43125,380,-82.89,39.86,800
58594346,IL_CHI,V,2024-06-20,5780d0e0cf4f4de6960d6a5b6d6479cd,0,3,Weekday,WI_GRE,54220,181,-87.7,44.1,500
58606103,IL_CHI,V,2024-06-26,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,275
58606105,IL_CHI,V,2024-06-19,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,274
58606757,IL_CHI,V,2024-06-24,094e72b27426481e942791f742fb52e8,0,14,Weekday,UT_SLC,84663,1425,-111.59,40.17,2800
58750802,IL_CHI,V,2024-06-26,accc331daa10487895a1a7114c172556,0,5,Weekday,IL_JOL,60446,44,-88.11,41.63,285
58762507,IL_CHI,V,2024-06-27,540485592e03478895c0129f1429ad77,0,2,Weekday,TN_CHA,30747,643,-85.32,34.49,1200
58762580,IL_CHI,V,2024-06-27,f8d0e8767e994d11a10df9bc73ce1689,0,1,Weekday,MI_RAP,49002,195,-85.57,42.21,700
58762693,IL_CHI,V,2024-06-26,9da7fa863deb4006804a0816ddf44426,0,1,Weekday,WI_EAU,54703,299,-91.51,44.83,790
58763101,IL_CHI,V,2024-06-26,12e0c67c79b34a409c9454c69cab511e,0,0,Weekday,MN_MIN,55113,378,-93.16,45.01,900
58763194,IL_CHI,V,2024-06-26,12e0c67c79b34a409c9454c69cab511e,0,0,Weekday,MN_MIN,55113,378,-93.16,45.01,1000
58763198,IL_CHI,V,2024-06-26,0d2dae5cc3f44371af968ce6404acf7a,0,2,Weekday,NC_GRE,27374,741,-80.26,35.9,1500
58763364,IL_CHI,V,2024-06-26,c0ff84fb9e7b4db6ab97d32903269307,0,1,Weekday,AL_DEC,35640,602,-86.94,34.45,1300
58763465,IL_CHI,V,2024-06-26,626b158178f145d18cd3da68bd566f6a,0,2,Weekday,MA_BOS,01434,1022,-71.61,42.54,2325
58763624,IL_CHI,V,2024-06-27,8436c71f84fd42fc86b9be9c12a5a8ea,0,1,Weekday,OH_TOL,43612,275,-83.56,41.71,700
58774596,IL_CHI,V,2024-06-27,08013aaf38834c68b5db0764a0d50dd5,0,1,Weekday,MN_MIN,55379,404,-93.49,44.77,900
58774699,IL_CHI,V,2024-06-27,08013aaf38834c68b5db0764a0d50dd5,0,1,Weekday,MN_MIN,55379,404,-93.49,44.77,900
58774840,IL_CHI,V,2024-07-01,7a914e47caa141bca9504c23d478c28b,0,4,Weekday,MN_MIN,56001,382,-93.99,44.16,800
58775096,IL_CHI,V,2024-06-27,2bdf4111f97241df8c8644dc9c01d7fe,0,4,Weekday,NY_ROC,14502,636,-77.33,43.09,1800
58775209,IL_CHI,V,2024-06-27,2bdf4111f97241df8c8644dc9c01d7fe,0,4,Weekday,NY_ROC,14502,636,-77.33,43.09,1800
58775280,IL_CHI,V,2024-07-03,2bdf4111f97241df8c8644dc9c01d7fe,0,8,Weekday,NY_ROC,14502,636,-77.33,43.09,1800
58917419,IL_CHI,V,2024-07-15,fb836cecdb974024ba67773f76753860,0,5,Weekday,IL_CHI,60085,38,-87.87,42.36,1700
58917874,IL_CHI,V,2024-07-10,626b158178f145d18cd3da68bd566f6a,0,1,Weekday,MO_KAN,64120,501,-94.53,39.13,1100
58917959,IL_CHI,V,2024-07-10,626b158178f145d18cd3da68bd566f6a,0,1,Weekday,MO_KAN,64120,501,-94.53,39.13,1100
58918082,IL_CHI,V,2024-07-12,7e9dd2ab5214436cb314d85f601ecce8,0,2,Weekday,NE_OMA,68845,639,-99.13,40.71,1300
58918286,IL_CHI,V,2024-07-10,880fce56b4bb47949ac09d32b5d33f0e,0,1,Weekday,NV_REN,89431,1929,-119.75,39.54,3000
58918361,IL_CHI,V,2024-07-11,880fce56b4bb47949ac09d32b5d33f0e,0,1,Weekday,IN_IND,46168,237,-86.39,39.7,700
58918419,IL_CHI,V,2024-07-11,880fce56b4bb47949ac09d32b5d33f0e,0,1,Weekday,PA_HAR,17201,677,-77.65,39.95,2200
58931335,IL_CHI,V,2024-07-11,f7a10b1ab7f44717a6bf59663ccc55e7,0,1,Weekday,TX_DAL,75019,923,-96.99,32.97,1700
58931520,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,6,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58931543,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,6,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58931588,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,6,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58931592,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58931639,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
58931704,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58931724,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,6,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58931738,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58931743,IL_CHI,V,2024-07-11,3241b44ac4bc4868a43ee6f603088e3a,0,6,Weekday,IL_JOL,60491,28,-87.95,41.61,290
58363561,IL_CHI,V,2024-05-28,94fb07fe17eb41ce86d8a25218750315,0,0,Weekday,MO_STL,62040,284,-90.11,38.73,850
58363725,IL_CHI,V,2024-05-28,32f49de94bbd4f92bfdabdb73bad90fb,0,0,Weekday,TX_FTW,76712,1042,-97.22,31.51,2000
58364014,IL_CHI,V,2024-05-28,e3416f089c2c4b71a9cbe57c16ab49b9,0,0,Weekday,IN_EVA,62844,306,-88.03,38.26,700
58374216,IL_CHI,V,2024-05-29,5bf2589d5b844e7691cf7475144e50a2,0,1,Weekday,PA_PHI,19380,787,-75.6,39.99,1700
58374274,IL_CHI,V,2024-05-29,3bc2220869744dc780a59324c78d0cfe,0,2,Weekday,WI_MAD,53566,141,-89.64,42.61,425
58374354,IL_CHI,V,2024-06-03,978391c5e7704a30876367d950030027,0,6,Weekday,NC_GRE,27301,765,-79.67,36.1,1385
58374548,IL_CHI,V,2024-05-28,4a2704984c5e4ab190d99ac0854a39d5,1,0,Weekday,CA_LAX,90660,2033,-118.09,33.99,3700
58374574,IL_CHI,V,2024-05-28,7176ed369b8d4ff9b72099fff1d183e6,0,1,Weekday,AR_FAY,72716,640,-94.19,36.32,1445
58525829,IL_CHI,V,2024-06-09,2b3a22be8751409f8f0231a0fa8c310a,0,3,Weekday,IN_IND,46040,217,-85.86,39.94,600
58526437,IL_CHI,V,2024-06-07,37d3cd042e9b42e8a05d7783a1ce576c,0,3,Weekday,WI_MAD,53714,135,-89.31,43.1,549
58526596,IL_CHI,V,2024-06-11,bb1b81f5f9a04407bd68a7d7557d4da6,0,5,Weekday,TX_DAL,75160,933,-96.29,32.75,1800
58526597,IL_CHI,V,2024-06-11,bb1b81f5f9a04407bd68a7d7557d4da6,0,5,Weekday,TX_DAL,75160,933,-96.29,32.75,1750
58526644,IL_CHI,V,2024-06-12,9f7d8a3383704130b9fcfcc7380862fb,1,6,Weekday,MD_BAL,19904,778,-75.57,39.17,1800
58526655,IL_CHI,V,2024-06-18,094e72b27426481e942791f742fb52e8,0,14,Weekday,TX_DAL,75235,923,-96.85,32.83,1800
58526855,IL_CHI,V,2024-06-17,9f7d8a3383704130b9fcfcc7380862fb,1,10,Weekday,MD_BAL,19904,778,-75.57,39.17,1900
58666745,IL_CHI,V,2024-06-19,626b158178f145d18cd3da68bd566f6a,0,2,Weekday,MN_MIN,55428,394,-93.38,45.06,900
58666816,IL_CHI,V,2024-06-19,2236033e2ead46048f1d66eba0cf5c45,0,7,Weekday,IL_CHI,60061,31,-87.96,42.23,274
58666886,IL_CHI,V,2024-06-19,2236033e2ead46048f1d66eba0cf5c45,0,7,Weekday,IL_CHI,60061,31,-87.96,42.23,274
58666965,IL_CHI,V,2024-06-24,0f143932cd51406f95bfbd7ff6462262,0,5,Weekday,IA_DES,50313,334,-93.62,41.65,800
58679377,IL_CHI,V,2024-06-25,094e72b27426481e942791f742fb52e8,0,6,Weekday,MN_MIN,56073,469,-94.47,44.31,875
58679378,IL_CHI,V,2024-06-21,094e72b27426481e942791f742fb52e8,0,5,Weekday,MN_MIN,56073,469,-94.47,44.31,950
58679379,IL_CHI,V,2024-06-21,094e72b27426481e942791f742fb52e8,0,6,Weekday,MN_MIN,56073,469,-94.47,44.31,950
58679661,IL_CHI,V,2024-06-24,4e95d8ba58844443a5b6a2eb6842388b,0,4,Weekday,TN_NAS,37055,467,-87.42,36.07,900
58679906,IL_CHI,V,2024-06-21,1a07c3ffa42f4c1897ef048a0b06962c,0,5,Weekday,IN_FTW,46809,158,-85.19,41.02,650
58679953,IL_CHI,V,2024-06-20,17b252aa20544166a6d2957b90376c5b,0,6,Weekday,IN_IND,46231,185,-86.32,39.73,550
58680116,IL_CHI,V,2024-06-27,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,275
58680120,IL_CHI,V,2024-07-02,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,275
58680121,IL_CHI,V,2024-07-03,acb8f3796b964ac4857964959f5f5fe9,0,14,Weekday,IL_JOL,60441,33,-88.04,41.59,275
58680276,IL_CHI,V,2024-06-24,603fa1a5fd664d2aac64599cf1f3852f,0,4,Weekday,OH_CLE,44077,369,-81.23,41.71,1000
58680599,IL_CHI,V,2024-06-21,a97f31649d044f5daa2c75570f416673,0,1,Weekday,MA_BOS,02054,1028,-71.36,42.17,2275
58680896,IL_CHI,V,2024-06-20,923cbeec63c342f987826b4963d826c5,0,0,Weekday,IL_CHI,60067,14,-88.06,42.11,350
58680934,IL_CHI,V,2024-07-12,111bd26082b34be1b42de69042e15535,0,14,Weekday,IL_JOL,60525,7,-87.87,41.78,325
58691625,IL_CHI,V,2024-06-24,7e9dd2ab5214436cb314d85f601ecce8,0,4,Weekday,KY_LOU,40214,319,-85.78,38.16,850
58691690,IL_CHI,V,2024-06-20,b7e935c659164b869e48fbc8283d39d8,0,1,Weekday,WI_MIL,53075,131,-87.99,43.56,400
58691765,IL_CHI,V,2024-06-24,923cbeec63c342f987826b4963d826c5,0,8,Weekday,GA_ATL,30549,816,-83.58,34.11,1800
58837088,IL_CHI,V,2024-07-03,626b158178f145d18cd3da68bd566f6a,0,6,Weekday,NC_GRE,27405,768,-79.74,36.11,1100
58837233,IL_CHI,V,2024-07-08,721a4283948c4bfc897bd757677735ae,0,6,Weekday,OH_CIN,45246,314,-84.47,39.29,950
58837497,IL_CHI,V,2024-07-09,aba03d7305ae46a4a53b2beaabea4b08,0,8,Weekday,TX_FTW,76177,935,-97.31,32.98,1800
58837498,IL_CHI,V,2024-07-03,aba03d7305ae46a4a53b2beaabea4b08,0,7,Weekday,TX_FTW,76177,935,-97.31,32.98,1800
58837499,IL_CHI,V,2024-07-10,aba03d7305ae46a4a53b2beaabea4b08,0,8,Weekday,TX_FTW,76177,935,-97.31,32.98,1800
58837500,IL_CHI,V,2024-07-03,aba03d7305ae46a4a53b2beaabea4b08,0,7,Weekday,TX_FTW,76177,935,-97.31,32.98,1800
58837501,IL_CHI,V,2024-07-03,aba03d7305ae46a4a53b2beaabea4b08,0,7,Weekday,TX_FTW,76177,935,-97.31,32.98,1800
58837517,IL_CHI,V,2024-07-03,c6508a7512984516bdeddb1f4273bdb9,0,6,Weekday,CA_LAX,91311,2040,-118.6,34.26,2560
58838115,IL_CHI,V,2024-07-03,1725b1761ab74af7b28d846a956f81ab,0,9,Weekday,MO_STL,63080,366,-91.09,38.19,800
58838117,IL_CHI,V,2024-07-03,1725b1761ab74af7b28d846a956f81ab,0,9,Weekday,IN_TER,47805,174,-87.34,39.54,500
58838118,IL_CHI,V,2024-07-03,1725b1761ab74af7b28d846a956f81ab,0,10,Weekday,IN_TER,47805,174,-87.34,39.54,500
58850003,IL_CHI,V,2024-07-03,7654fa2745544922a48570bf25f3ff2f,0,7,Weekday,WI_GRE,54154,232,-88.17,44.88,600
58850007,IL_CHI,V,2024-07-03,7654fa2745544922a48570bf25f3ff2f,0,8,Weekday,WI_GRE,54154,232,-88.17,44.88,600
58850052,IL_CHI,V,2024-07-11,7654fa2745544922a48570bf25f3ff2f,0,9,Weekday,WI_GRE,54154,232,-88.17,44.88,600
58850189,IL_CHI,V,2024-07-03,16baf742dd184a4cb79cfcb23162eb33,0,5,Weekday,WI_MAD,53546,106,-88.99,42.67,400
58850346,IL_CHI,V,2024-07-08,923cbeec63c342f987826b4963d826c5,0,9,Weekday,NY_ALB,12831,876,-73.7,43.18,2025
59002285,IL_CHI,V,2024-07-18,9f61d56b0d79449bbed311b7f62c8a27,0,1,Weekday,OH_CIN,45069,319,-84.41,39.35,825
59002439,IL_CHI,V,2024-07-17,7654fa2745544922a48570bf25f3ff2f,0,1,Weekday,WI_GRE,54154,234,-88.17,44.88,500
59002478,IL_CHI,V,2024-07-22,3b8cca074c184316bdcd76c382d761c9,0,5,Weekday,PA_ALL,18640,755,-75.77,41.31,2000
59002517,IL_CHI,V,2024-07-18,626b158178f145d18cd3da68bd566f6a,0,2,Weekday,TX_HOU,77075,1120,-95.26,29.62,2100
59002655,IL_CHI,V,2024-07-17,626b158178f145d18cd3da68bd566f6a,0,2,Weekday,TX_ANT,78154,1176,-98.28,29.57,2100
59002743,IL_CHI,V,2024-07-17,626b158178f145d18cd3da68bd566f6a,0,1,Weekday,TX_ANT,78154,1176,-98.28,29.57,1900
59003234,IL_CHI,V,2024-07-17,561d7b2d91ca46ccbfddd3096168e73f,0,2,Weekday,ME_AUG,04330,1168,-69.76,44.35,2800
59003255,IL_CHI,V,2024-07-17,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60106,13,-87.95,41.95,250
59003301,IL_CHI,V,2024-07-17,561d7b2d91ca46ccbfddd3096168e73f,0,2,Weekday,ME_AUG,04330,1168,-69.76,44.35,2800
59003323,IL_CHI,V,2024-07-17,3241b44ac4bc4868a43ee6f603088e3a,0,7,Weekday,IL_CHI,60106,13,-87.95,41.95,250
59003334,IL_CHI,V,2024-07-18,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
59003357,IL_CHI,V,2024-07-17,3241b44ac4bc4868a43ee6f603088e3a,0,8,Weekday,IL_CHI,60106,13,-87.95,41.95,250
59003368,IL_CHI,V,2024-07-18,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
59003400,IL_CHI,V,2024-07-18,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
59003406,IL_CHI,V,2024-07-17,3241b44ac4bc4868a43ee6f603088e3a,0,9,Weekday,IL_CHI,60106,13,-87.95,41.95,250
59003439,IL_CHI,V,2024-07-18,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
59003487,IL_CHI,V,2024-07-18,3241b44ac4bc4868a43ee6f603088e3a,0,5,Weekday,IL_CHI,60018,19,-87.89,42.01,275
59018852,IL_CHI,V,2024-07-18,c735543f922244afaed42eb3271c1060,0,1,Weekday,TN_MEM,38301,497,-88.83,35.61,1000
59018910,IL_CHI,V,2024-07-18,c735543f922244afaed42eb3271c1060,0,1,Weekday,TN_MEM,38301,497,-88.83,35.61,1050
59018950,IL_CHI,V,2024-07-22,3241b44ac4bc4868a43ee6f603088e3a,0,8,Weekday,IL_JOL,60491,28,-87.95,41.61,290
59018977,IL_CHI,V,2024-07-22,3241b44ac4bc4868a43ee6f603088e3a,0,8,Weekday,IL_JOL,60491,28,-87.95,41.61,290
59019071,IL_CHI,V,2024-07-18,4e30bc8fd75f4da493db76e10417cf4c,0,0,Weekday,IL_CHI,60104,8,-87.88,41.88,250
59019132,IL_CHI,V,2024-07-18,0d2dae5cc3f44371af968ce6404acf7a,0,1,Weekday,NC_GRE,27374,741,-80.26,35.9,1500
59019166,IL_CHI,V,2024-07-18,4e30bc8fd75f4da493db76e10417cf4c,0,0,Weekday,IL_CHI,60104,8,-87.88,41.88,250
59019795,IL_CHI,V,2024-07-18,d0e0fdd16f9643db991ad56be807e2f0,0,1,Weekday,WI_MIL,53115,101,-88.65,42.64,450
59020590,IL_CHI,V,2024-07-22,33f2be8593b4419488cdc465fb0db8b5,0,6,Weekday,GA_ATL,30165,697,-85.24,34.28,1250
59020818,IL_CHI,V,2024-07-18,97af2dadcb1d40c9a3703602de297be3,0,11,Weekday,MO_STL,63301,303,-90.5,38.81,800
59020931,IL_CHI,V,2024-07-18,97af2dadcb1d40c9a3703602de297be3,0,13,Weekday,MO_KAN,64120,507,-94.53,39.13,1100
59039152,IL_CHI,V,2024-07-19,3241b44ac4bc4868a43ee6f603088e3a,0,4,Weekday,IL_JOL,60491,28,-87.95,41.61,290
59039180,IL_CHI,V,2024-07-19,3241b44ac4bc4868a43ee6f603088e3a,0,4,Weekday,IL_JOL,60491,28,-87.95,41.61,290
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,AL_BIR,35203,659,-86.81,33.52,1153.25
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,WY_GRE,82935,1215,-109.69,41.72,2235.6
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,KS_HUT,67501,710,-97.92,38.03,1278
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,VA_WIN,22601,678,-78.17,39.17,1654.32
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,MN_DUL,55806,344,-92.13,46.77,715.52
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,IN_FTW,46901,171,-86.15,40.51,613.89
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,OH_CIN,45202,314,-84.51,39.11,841.52
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,KY_LEX,40507,337,-84.5,38.05,862.72
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,OH_COL,43216,355,-83,39.96,855.55
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,IL_BLO,61601,169,-89.59,40.69,605.02
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,NE_NPL,69101,678,-100.77,41.14,1084.8
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,TX_ANT,78265,1168,-98.49,29.42,1670.24
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,IL_RFD,61032,109,-89.64,42.31,471.97
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,SD_SXF,57101,556,-96.7,43.55,1067.52
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,TX_MCA,78501,1420,-98.24,26.21,1420
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,VA_ALE,22306,720,-77.09,38.76,1807.2
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,NV_VEG,89101,1737,-115.13,36.17,2431.8
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,IL_QUI,62301,252,-91.39,39.93,655.2
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,WI_MAD,53546,92,-88.99,42.67,464.6
0,IL_CHI,V,2024-07-14,DAT,0,2,Weekday,WI_GRE,54476,251,-89.57,44.9,597.38
58388268,IL_CHI,V,2024-05-29,3dfa91668d40421b97b3603c97677ae6,1,2,Weekday,UT_SLC,84074,1410,-112.33,40.57,3500
58388510,IL_CHI,V,2024-05-29,20d847bc7cca4553b7c52b62fc3e06cf,0,0,Weekday,MD_BAL,21237,733,-76.49,39.34,1775
58388598,IL_CHI,V,2024-06-05,1725b1761ab74af7b28d846a956f81ab,0,9,Weekday,ND_BIS,58572,815,-100.34,46.87,1550
58388604,IL_CHI,V,2024-06-11,2a5976219202485aa4b2e63f0969542f,0,14,Weekday,KY_LOU,40214,325,-85.78,38.16,775
58388726,IL_CHI,V,2024-05-29,48b1668ee7da4594abc274b9df4f3b13,0,1,Weekday,IL_CHI,60632,34,-87.71,41.81,274
58388731,IL_CHI,V,2024-05-29,3b6ea73611314d80a0d6898e815ed563,0,1,Weekday,TX_LAR,78045,1361,-99.51,27.68,1700
58388759,IL_CHI,V,2024-05-31,7a4d22636ebf48fcbe9084c8b2d62052,0,2,Weekday,MI_DET,48116,266,-83.78,42.51,750
58412281,IL_CHI,V,2024-05-30,a888121b151348e4abde54ae583984de,0,0,Weekday,WI_MAD,53963,151,-88.73,43.64,600
58539143,IL_CHI,V,2024-06-10,08013aaf38834c68b5db0764a0d50dd5,0,2,Weekday,SD_SXF,51111,462,-96.38,42.41,1150
58539229,IL_CHI,V,2024-06-10,bd0409dab8254b9a9155ca2f80d01a7f,0,2,Weekday,PA_ALL,18042,748,-75.22,40.67,2000
58539258,IL_CHI,V,2024-06-10,08013aaf38834c68b5db0764a0d50dd5,0,1,Weekday,MN_MIN,55379,404,-93.49,44.77,900
58549845,IL_CHI,V,2024-06-12,a1c985ca7d7446dcbe601c9815574f38,0,8,Weekday,MN_MIN,55121,395,-93.15,44.85,900
58549941,IL_CHI,V,2024-06-24,094e72b27426481e942791f742fb52e8,0,14,Weekday,TX_LAR,78045,1382,-99.51,27.68,1744
58549942,IL_CHI,V,2024-06-12,a1c985ca7d7446dcbe601c9815574f38,0,2,Weekday,MI_DET,48203,298,-83.1,42.42,850
58561004,IL_CHI,V,2024-06-13,84847a1a922444f7a6d226f328b0a855,0,0,Weekday,IN_IND,46052,176,-86.47,40.04,700
58561007,IL_CHI,V,2024-06-13,227cad1b862745638bce345c5813a550,0,0,Weekday,IL_CHI,60624,24,-87.72,41.88,275
58561010,IL_CHI,V,2024-06-13,227cad1b862745638bce345c5813a550,0,0,Weekday,IL_CHI,60624,24,-87.72,41.88,275
58561019,IL_CHI,V,2024-06-13,227cad1b862745638bce345c5813a550,0,1,Weekday,IL_CHI,60624,24,-87.72,41.88,275
58561021,IL_CHI,V,2024-06-14,227cad1b862745638bce345c5813a550,0,1,Weekday,IL_CHI,60624,24,-87.72,41.88,275
58561022,IL_CHI,V,2024-06-14,227cad1b862745638bce345c5813a550,0,1,Weekday,IL_CHI,60624,24,-87.72,41.88,275
58561108,IL_CHI,V,2024-06-14,e742f5377c86427d86870d434f2f171f,0,3,Weekday,WI_MIL,53188,75,-88.27,43.02,400
58561242,IL_CHI,V,2024-06-14,227cad1b862745638bce345c5813a550,0,0,Weekday,IL_CHI,60188,13,-88.13,41.92,275
58704108,IL_CHI,V,2024-06-26,aba03d7305ae46a4a53b2beaabea4b08,0,6,Weekday,IL_CHI,60638,53,-87.76,41.78,350
58704110,IL_CHI,V,2024-06-25,aba03d7305ae46a4a53b2beaabea4b08,0,10,Weekday,CA_LAX,93021,2035,-118.88,34.29,2400
